1_id	1_span	1_anno_scriptorium:func	1_anno_scriptorium:lemma	1_anno_scriptorium:new_sent	1_anno_scriptorium:norm	1_anno_scriptorium:pos	2_id	2_span	2_anno_scriptorium:func	2_anno_scriptorium:lemma	2_anno_scriptorium:new_sent	2_anno_scriptorium:norm	2_anno_scriptorium:pos
9620992	ⲧ	det	ⲡ	'NULL'	ⲧ	ART	9620994	ϩⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
9621039	ⲧ	det	ⲡ	'NULL'	ⲧ	ART	9621044	ϩⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
9622056	ⲧ	det	ⲡ	'NULL'	ⲧ	ART	9622059	ϩⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
9622111	ⲧ	det	ⲡ	'NULL'	ⲧ	ART	9622116	ϩⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
9622269	ⲧ	det	ⲡ	'NULL'	ⲧ	ART	9622274	ϩⲁⲏ	root	ϩⲁⲏ	'NULL'	ϩⲁⲏ	N
9623329	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	9623334	ϩⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
9623879	ⲧ	det	ⲡ	'NULL'	ⲧ	ART	9623882	ϩⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
9624124	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	9624129	ϩⲛ	case	ϩⲛ	'NULL'	ϩⲛ	PREP
9624150	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	9624155	ϩⲙ	case	ϩⲛ	'NULL'	ϩⲙ	PREP
9624195	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	9624198	ϩⲛ	case	ϩⲛ	'NULL'	ϩⲛ	PREP
9624232	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	9624235	ϩⲙ	case	ϩⲛ	'NULL'	ϩⲙ	PREP
9624376	ⲧ	det	ⲡ	'NULL'	ⲧ	ART	9624381	ϩⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
9624714	ⲧ	det	ⲡ	'NULL'	ⲧ	ART	9624719	ϩⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
9625031	ⲧ	det	ⲡ	'NULL'	ⲧ	ART	9625034	ϩⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
9625074	ⲧ	det	ⲡ	'NULL'	ⲧ	ART	9625079	ϩⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
9625119	ⲧ	det	ⲡ	'NULL'	ⲧ	ART	9625122	ϩⲉ	conj	ϩⲉ	'NULL'	ϩⲉ	N
9625158	ⲧ	det	ⲡ	'NULL'	ⲧ	ART	9625163	ϩⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
9625210	ⲧ	det	ⲡ	'NULL'	ⲧ	ART	9625213	ϩⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
9625236	ⲧ	det	ⲡ	'NULL'	ⲧ	ART	9625240	ϩⲓⲕⲱⲛ	obj	ϩⲓⲕⲱⲛ	'NULL'	ϩⲓⲕⲱⲛ	N
9625292	ⲧ	det	ⲡ	'NULL'	ⲧ	ART	9625296	ϩⲓⲕⲱⲛ	obj	ϩⲓⲕⲱⲛ	'NULL'	ϩⲓⲕⲱⲛ	N
9625639	ⲧ	det	ⲡ	'NULL'	ⲧ	ART	9625642	ϩⲁⲏ	obl	ϩⲁⲏ	'NULL'	ϩⲁⲏ	N
9626513	ⲧ	det	ⲡ	'NULL'	ⲧ	ART	9626516	ϩⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
9626859	ⲧ	det	ⲡ	'NULL'	ⲧ	ART	9626863	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	'NULL'	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
9628204	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	9628209	ϩⲟⲥⲉ	conj	ϩⲓⲥⲉ	'NULL'	ϩⲟⲥⲉ	VSTAT
9628514	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	9628519	ϩⲙ	case	ϩⲛ	'NULL'	ϩⲙ	PREP
9912436	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9912439	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
9912849	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9912852	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
9913147	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9913150	ⲏ	obl	ϩⲏ	'NULL'	ϩⲏ	N
9913679	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9913682	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
9913921	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	9913924	ϩⲛ	case	ϩⲛ	'NULL'	ϩⲛ	PREP
9914280	ϩⲏⲧ	nmod	ϩⲏⲧ	'NULL'	ϩⲏⲧ	N	9914283	ϩⲣⲟϣ	acl:relcl	ϩⲣⲟϣ	'NULL'	ϩⲣⲟϣ	V
9914323	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9914326	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
9914539	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9914542	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
9915589	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9915592	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
9915937	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	9915942	ϩⲓϫⲱ	case	ϩⲓϫⲛ	'NULL'	ϩⲓϫⲱ	PREP
9916158	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9916162	ⲏ	obl	ϩⲏ	'NULL'	ϩⲏ	N
9916315	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9916318	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
9916910	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	9916915	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
9917214	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9917217	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
9917254	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9917257	ⲉ	conj	ϩⲉ	'NULL'	ϩⲉ	N
9917485	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9917488	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
9917618	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9917621	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
9917660	ϩⲏⲧ	nsubj	ϩⲏⲧ	'NULL'	ϩⲏⲧ	N	9917664	ϩⲏⲧ	nsubj	ϩⲏⲧ	'NULL'	ϩⲏⲧ	N
9917762	ϩⲏⲧ	nmod	ϩⲏⲧ	'NULL'	ϩⲏⲧ	N	9917766	ϩⲓ	cc	ϩⲓ	'NULL'	ϩⲓ	PREP
9917998	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9918001	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
9918231	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9918234	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
9918606	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9918609	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
9919324	ⲕⲱϩⲧ	obl	ⲕⲱϩⲧ	'NULL'	ⲕⲱϩⲧ	N	9919328	ϩⲓⲧⲛ	case	ϩⲓⲧⲛ	'NULL'	ϩⲓⲧⲛ	PREP
9919333	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9919336	ⲙⲙⲉ	obl	ϩⲙⲙⲉ	'NULL'	ϩⲙⲙⲉ	N
9919398	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	9919403	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
9919666	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9919669	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
9919776	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9919779	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
9920117	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9920120	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
9920278	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9920283	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
9920714	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9920718	ⲁⲏ	nsubj	ϩⲁⲏ	'NULL'	ϩⲁⲏ	N
9920733	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	9920738	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
9921889	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9921892	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
9922582	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	9922585	ⲏⲡ	acl:relcl	ϩⲱⲡ	'NULL'	ϩⲏⲡ	VSTAT
9922679	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9922682	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
9923737	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9923740	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
9925025	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	9925030	ϩⲟⲗϭ	acl:relcl	ϩⲗⲟϭ	'NULL'	ϩⲟⲗϭ	VSTAT
9925614	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	9925619	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
9925675	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9925680	ⲉ	obj	ϩⲉ	'NULL'	ϩⲉ	N
9925876	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	9925881	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
9926594	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9926597	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
9927191	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9927194	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
9927367	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9927370	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
9927646	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9927650	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
9928190	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9928194	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
9928308	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9928312	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
9928413	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9928417	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
9929133	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	9929138	ϩⲛ	case	ϩⲛ	'NULL'	ϩⲛ	PREP
9929627	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	9929630	ⲉ	nmod	ϩⲉ	'NULL'	ϩⲉ	N
9929880	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	9929883	ϩⲏⲡ	acl:relcl	ϩⲱⲡ	'NULL'	ϩⲏⲡ	VSTAT
9930120	ⲉ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	9930123	ⲑⲏⲡ	acl:relcl	ϩⲱⲡ	'NULL'	ϩⲏⲡ	VSTAT
9930233	ⲉⲧ	punct	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	9930236	ϩⲱⲧⲃ	acl:relcl	ϩⲱⲧⲃ	'NULL'	ϩⲱⲧⲃ	V
10251831	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10251834	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10252251	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10252254	ⲉ`	obl	ϩⲉ	'NULL'	ϩⲉ	N
10252449	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10252452	ⲉ`	obl	ϩⲉ	'NULL'	ϩⲉ	N
10252546	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10252549	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10252603	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10252606	ⲉ`	root	ϩⲉ	'NULL'	ϩⲉ	N
10253274	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10253277	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10253825	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10253828	ϩⲉ`	obl	ϩⲉ	'NULL'	ϩⲉ	N
10254337	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10254342	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
10254544	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10254547	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10255685	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10255690	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
10256257	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10256260	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10258085	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10258089	ⲟⲧⲉ	obl	ϩⲟⲧⲉ	'NULL'	ϩⲟⲧⲉ	N
10259272	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10259275	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10259435	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10259438	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10259673	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10259676	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10259763	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10259766	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10260116	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10260119	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10260268	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10260272	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10260365	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10260369	ⲉ	conj	ϩⲉ	'NULL'	ϩⲉ	N
10260526	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10260530	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10261709	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10261712	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10263543	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10263546	ⲉ`	obl	ϩⲉ	'NULL'	ϩⲉ	N
10263711	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10263715	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10263932	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10263935	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10264708	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10264711	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10264916	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10264919	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10265006	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10265009	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10265064	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10265067	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10265770	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10265773	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10266346	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10266349	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10266915	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10266918	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
10267535	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10267538	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10267742	ⲑ︤	det	ⲡ	'NULL'	ⲧ	ART	10267746	ⲃ︥ⲥⲱ	conj	ϩⲃⲥⲱ	'NULL'	ϩⲃⲥⲱ	N
10268041	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10268044	ⲉ`	obl	ϩⲉ	'NULL'	ϩⲉ	N
10268114	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10268117	ϩⲓϫⲱ	case	ϩⲓϫⲛ	'NULL'	ϩⲓϫⲱ	PREP
10268155	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10268158	ϩⲓϫⲱ	case	ϩⲓϫⲛ	'NULL'	ϩⲓϫⲱ	PREP
10268186	ⲉⲧ`	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10268189	ϩⲁⲣⲁⲧ︤	case	ϩⲁⲣⲁⲧ	'NULL'	ϩⲁⲣⲁⲧ	PREP
10268763	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10268766	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10268815	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10268819	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10268850	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10268853	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10269144	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10269147	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10269382	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10269385	ϩ︤ⲛ︥	case	ϩⲛ	'NULL'	ϩⲛ	PREP
10269523	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10269526	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10270041	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10270044	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10270076	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10270079	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10270530	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10270536	ϩⲁⲣⲉϩ`	conj	ϩⲁⲣⲉϩ	'NULL'	ϩⲁⲣⲉϩ	V
10270952	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10270958	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
10271137	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10271141	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10271234	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10271240	ⲉ`	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
10271312	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10271315	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10271491	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10271496	ⲉ`	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
10271671	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10271674	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10271972	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10271977	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
10272273	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10272276	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10272427	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10272433	ⲉ`	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
10273997	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10274002	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
10274534	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10274539	ⲟⲟⲩ`	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
10274852	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10274856	ⲉ`	obl	ϩⲉ	'NULL'	ϩⲉ	N
10275158	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10275161	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10275280	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10275284	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10275315	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10275318	ⲉ	conj	ϩⲉ	'NULL'	ϩⲉ	N
10275686	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10275693	ϩ︤ⲙ︥ϩ︤ⲙ︥	acl:relcl	ϩⲙϩⲙ	'NULL'	ϩⲙϩⲙ	V
10276718	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10276721	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10277533	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10277536	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10279241	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10279246	ϩⲁⲧ︤ⲛ︥	case	ϩⲁⲧⲛ	'NULL'	ϩⲁⲧⲛ	PREP
10281196	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10281202	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
10281675	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10281678	ϩⲓⲧⲟⲩⲱ	case	ϩⲓⲧⲟⲩⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
10282002	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10282005	ϩⲓ	case	ϩⲓ	'NULL'	ϩⲓ	PREP
10282145	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10282148	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10282573	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10282578	ϩ︤ⲛ︥	case	ϩⲛ	'NULL'	ϩⲛ	PREP
10283180	ⲥⲙⲟⲧ`	obl	ⲥⲙⲟⲧ	'NULL'	ⲥⲙⲟⲧ	N	10283185	ϩ︤ⲛ︥	case	ϩⲛ	'NULL'	ϩⲛ	PREP
10283907	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10283914	ϩ︤ⲛ︥	case	ϩⲛ	'NULL'	ϩⲛ	PREP
10283987	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10283993	ϩⲁ	case	ϩⲁ	'NULL'	ϩⲁ	PREP
10284624	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10284627	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10284807	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10284810	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10286717	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10286721	ⲏ	obl	ϩⲏ	'NULL'	ϩⲏ	N
10286859	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10286863	ⲟⲧⲉ	nmod	ϩⲟⲧⲉ	'NULL'	ϩⲟⲧⲉ	N
10287646	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10287650	ⲟⲧⲉ	obl	ϩⲟⲧⲉ	'NULL'	ϩⲟⲧⲉ	N
10288031	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10288035	ⲟⲧⲉ	dislocated	ϩⲟⲧⲉ	'NULL'	ϩⲟⲧⲉ	N
10288633	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10288638	ϩⲓⲃⲟⲗ	acl:relcl	ϩⲓⲃⲟⲗ	'NULL'	ϩⲓⲃⲟⲗ	ADV
10288806	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10288811	ϩⲓϩⲟⲩⲛ	acl:relcl	ϩⲓϩⲟⲩⲛ	'NULL'	ϩⲓϩⲟⲩⲛ	ADV
10292668	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10292671	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10292792	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10292796	ⲏ	obj	ϩⲏ	'NULL'	ϩⲏ	N
10294180	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10294185	ⲉ̇	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
10295414	ⲧ	det	ⲡ	'NULL'	ⲧ	ART	10295419	ϩⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
10296398	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10296401	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10296546	ⲧ	det	ⲡ	'NULL'	ⲧ	ART	10296552	ϩⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
10296992	ⲑ︦	det	ⲡ	'NULL'	ⲧ	ART	10296997	ⲓ̇︦︦︦︦ⲗ︦ⲏ︦ⲙ︦	obl	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	'NULL'	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
10299814	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10299819	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
10301692	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10301695	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
